,logLetter,flightTime,altitude,homeDistance,windDirection,windSpeed
0,A,00m 10s,24.2,      0,167,  3.34
1,B,00m 15s,50.0,      0,173,  3.94
2,C,00m 20s,75.3,      0,171,  3.71
3,D,00m 25s,100.5,      1,169,  3.55
4,E,00m 30s,118.8,      1,177,  3.98
5,F,00m 35s,120.9,      1,178,  4.90
6,G,00m 55s,120.8,      76,149,  2.86
7,H,01m 00s,121.0,      103,171,  4.46
8,I,01m 20s,120.8,      240,182,  3.21
9,J,03m 35s,121.0,      848,175,  4.97
10,K,03m 40s,121.0,      848,173,  5.23
11,L,03m 45s,121.0,      848,169,  4.85
12,M,03m 50s,120.9,      848,173,  4.69
13,N,03m 55s,121.1,      848,175,  4.87
14,O,04m 00s,121.0,      848,179,  4.70
15,P,04m 05s,120.9,      848,168,  4.93
16,Q,04m 10s,120.9,      848,173,  4.84
17,R,04m 15s,120.9,      848,174,  4.35
18,S,04m 20s,120.9,      848,176,  4.32
19,T,04m 25s,120.9,      848,183,  3.98
20,U,04m 30s,120.9,      849,184,  4.25
21,V,04m 35s,120.8,      849,178,  4.49
22,W,04m 40s,120.9,      849,174,  4.54
23,X,04m 45s,120.9,      849,171,  4.21
24,Y,04m 50s,120.9,      849,166,  3.77
25,Z,04m 55s,120.9,      849,167,  4.29
26,a,05m 00s,120.9,      849,163,  3.92
27,b,05m 10s,121.0,      838,169,  4.92
28,c,05m 15s,121.0,      838,170,  4.92
29,d,05m 20s,119.3,      838,169,  4.82
30,e,05m 40s,110.2,      838,162,  3.67
31,f,05m 45s,110.3,      838,152,  3.27
32,g,05m 50s,110.2,      838,156,  2.92
33,h,05m 55s,110.1,      838,161,  2.98
34,i,06m 00s,110.3,      838,160,  3.14
35,j,06m 05s,110.3,      838,153,  3.39
36,k,06m 10s,110.4,      838,151,  4.21
37,l,06m 15s,110.3,      839,162,  4.49
38,m,06m 20s,110.2,      838,169,  3.91
39,n,06m 25s,110.3,      838,170,  3.89
40,o,06m 30s,110.1,      839,172,  3.86
41,p,06m 55s,100.8,      839,158,  4.48
42,q,07m 10s,100.6,      834,166,  4.33
43,r,07m 15s,100.6,      834,167,  4.26
44,s,07m 20s,100.7,      834,164,  4.96
45,t,07m 25s,100.6,      834,162,  4.36
46,u,07m 30s,100.6,      834,168,  4.28
47,v,07m 35s,100.7,      834,173,  4.11
48,w,07m 40s,99.4,      834,172,  4.46
49,x,08m 05s,90.5,      833,168,  3.98
50,y,08m 10s,90.5,      833,164,  4.16
51,z,08m 15s,90.4,      833,166,  4.03
52,A,08m 20s,90.5,      833,166,  3.97
53,B,08m 25s,90.5,      833,165,  3.77
54,C,08m 30s,90.5,      833,170,  3.86
55,D,08m 35s,90.5,      833,168,  3.74
56,E,08m 40s,90.5,      833,164,  3.80
57,F,09m 15s,80.9,      854,167,  3.66
58,G,09m 25s,81.0,      855,168,  3.39
59,H,09m 30s,81.0,      855,162,  3.75
60,I,09m 35s,80.9,      855,162,  3.68
61,J,09m 40s,80.8,      855,164,  3.75
62,K,10m 05s,70.8,      855,164,  3.59
63,L,10m 15s,70.8,      855,160,  3.07
64,M,10m 20s,70.9,      855,164,  3.58
65,N,10m 25s,70.8,      855,158,  3.58
66,O,10m 30s,70.7,      855,166,  4.15
67,P,10m 35s,70.9,      855,167,  3.91
68,Q,10m 40s,70.1,      855,170,  3.71
69,R,10m 45s,68.8,      855,169,  3.49
70,S,10m 50s,67.5,      855,163,  3.44
71,T,10m 55s,66.1,      855,160,  3.56
72,U,11m 01s,63.4,      855,162,  4.02
73,V,11m 20s,60.0,      857,145,  3.71
74,W,11m 35s,60.0,      857,162,  3.72
75,X,11m 40s,59.9,      857,157,  3.53
76,Y,11m 45s,60.0,      857,162,  3.62
77,Z,11m 55s,60.0,      862,158,  3.68
78,a,12m 00s,60.0,      862,162,  3.41
79,b,12m 10s,60.0,      864,167,  3.45
80,c,12m 20s,60.0,      864,166,  3.75
81,d,12m 25s,60.0,      864,167,  3.84
82,e,13m 15s,50.8,      876,172,  4.28
83,f,15m 05s,30.7,      934,181,  4.34
84,g,15m 10s,30.6,      936,181,  4.35
85,h,15m 20s,30.6,      941,187,  4.15
86,i,15m 50s,20.7,      945,171,  4.09
87,j,15m 55s,20.6,      945,171,  4.13
88,k,16m 15s,20.6,      946,171,  3.99
89,l,16m 20s,22.4,      946,173,  3.94
90,m,16m 25s,27.5,      946,173,  3.66
91,n,16m 30s,33.3,      946,172,  3.73
92,o,16m 35s,40.3,      946,170,  3.69
93,p,16m 40s,48.8,      946,169,  3.65
94,q,16m 45s,52.1,      946,169,  4.44
95,r,17m 00s,52.1,      859,165,  2.43
96,s,17m 05s,52.1,      809,178,  3.61
97,t,17m 10s,52.1,      758,175,  3.66
98,u,17m 15s,51.9,      708,183,  3.99
99,v,17m 20s,52.0,      657,175,  3.61
100,w,17m 25s,52.0,      607,170,  3.33
101,x,17m 30s,52.1,      557,177,  3.56
102,y,17m 35s,52.3,      507,172,  3.30
103,z,17m 40s,52.3,      457,165,  3.08
104,A,17m 45s,52.2,      407,167,  2.93
105,B,17m 50s,52.1,      357,174,  3.29
106,C,17m 55s,52.2,      307,164,  3.08
107,D,18m 00s,52.1,      257,169,  3.14
108,E,18m 05s,52.0,      206,176,  3.33
109,F,18m 10s,52.1,      156,174,  3.08
110,G,18m 15s,52.1,      106,169,  3.11
111,H,18m 40s,52.1,      0,191,  3.64
112,I,19m 25s,1.8,      1,167,  1.90
113,J,19m 30s,1.4,      1,160,  1.85
